pair,D-SCRIPT,Topsy-Turvy,TT3D,TUnA,PLM-interact,PLMDA-PPI
Q9SEL5_Q39022,0.030692,0.047469,0.03376,0.004661160986870527,0.0143303666263818,0.004410586785525
Q9SZI2_Q9FY89,0.0033221,0.027471,0.034389,0.022796282544732094,0.0176352988928556,0.4871755242347717
Q39255_Q84JU4,0.0032773,0.027969,0.033871,0.09697011113166809,0.0082846181467175,0.3509824275970459
Q8RWL4_Q9FFY6,0.0032336,0.027414,0.034001,0.08660582453012466,0.0035007444676011,0.0685280859470367
Q39163_P56753,0.0038937,0.027971,0.033515,0.20841696858406067,0.000536092906259,0.0005428020958788
Q9SRH6_O04017,0.0037069,0.027547,0.033473,0.8597943186759949,0.002299704356119,0.0171938315033912
P49677_Q9FGV1,0.0033091,0.027498,0.038544,0.03036872297525406,0.0093043446540832,0.3371125757694244
O22827_Q38882,0.003475,0.027505,0.033529,0.35820695757865906,0.0014536378439515,0.0012488163774833
Q9SIW2_Q9SZJ5,0.0036568,0.027558,0.033974,0.009666276164352894,0.0126636857166886,0.0011250455863773
Q9SKT0_Q9SR08,0.0034685,0.027525,0.033485,0.06439809501171112,0.002246442483738,0.0161334685981273
C6KIE6_Q9ZWS7,0.0034553,0.027476,0.033576,0.10530457645654678,0.0033926146570593,0.0259284991770982
Q9SKX1_Q84JQ4,0.0037302,0.027662,0.033538,0.17279835045337677,0.0010980367660522,0.0189052876085042
Q9SVD7_Q94AH6,0.0038162,0.027681,0.034031,0.4734998047351837,0.9989987015724182,0.0602571964263916
Q8RYD9_Q56Y52,0.0034201,0.027478,0.033663,0.003796900622546673,0.9989566802978516,0.0187568794935941
O04479_Q949Q5,0.0040246,0.030816,0.033557,0.021104032173752785,0.0014793763402849,0.0011827383423224
Q9S7A3_Q7XJL1,0.003484,0.027487,0.035577,0.0035871954169124365,0.0020543662831187,0.0143939591944217
Q93YP0_Q8L5U0,0.0036746,0.02767,0.03347,0.18660280108451843,0.0146612646058201,0.0099283624440431
Q9ZR12_O80842,0.0034615,0.027478,0.033452,0.06638765335083008,0.0018266809638589,0.0455377660691738
Q4PSU4_C0SVM5,0.0032435,0.029588,0.033634,0.13009245693683624,0.0172286350280046,0.4854432046413421
P33078_Q9C966,0.0041755,0.028166,0.034093,0.009077120572328568,0.9990842342376708,0.9873449206352234
A0A178UUW8_Q9FV71,0.005058,0.027779,0.034065,0.06532750278711319,0.8316823244094849,0.0302460119128227
P42792_Q39162,0.0035048,0.027854,0.033491,0.05641576275229454,0.0007145010749809,0.0008410066948272
F4IXJ7_Q39255,0.0033747,0.028583,0.033541,0.017249146476387978,0.0054522911086678,0.0909352228045463
P43291_Q708Y0,0.0045137,0.027559,0.034168,0.019580064341425896,0.9980170726776124,0.0166657194495201
Q05753_Q6F6B5,0.0037918,0.17632,0.035082,0.004033236298710108,0.0009414263186044,0.9663981199264526
Q94AG2_Q8GUP1,0.062929,0.027852,0.033571,0.045440707355737686,0.0009442744194529,0.0031560370698571
O04027_Q9SV69,0.0066804,0.027633,0.033682,0.41535353660583496,0.0636742636561393,0.0318147987127304
B4F7R9_O49545,0.0058749,0.027605,0.03445,0.40268170833587646,0.003264928003773,0.0020203131716698
P48731_P56782,0.0033251,0.030646,0.033513,0.2609180808067322,0.0011036052601411,0.0075465841218829
O80920_Q9M9M6,0.003329,0.028576,0.033628,0.00727184908464551,0.0094372127205133,0.0015861237188801
Q9FJA2_Q38859,0.0058441,0.027501,0.033861,0.10846332460641861,0.3230488300323486,0.0017115859081968
Q9SPK4_Q9SXZ2,0.011552,0.027962,0.033515,0.009776491671800613,0.0570304952561855,0.0040879840962588
O22265_Q8LBP4,0.004865,0.029757,0.034231,0.026848021894693375,0.0016847477527335,0.0313129648566246
P42731_Q93Y00,0.0041496,0.034306,0.094686,0.0032328793313354254,0.9990023970603944,0.6665448546409607
O49839_O49686,0.0050574,0.029796,0.034523,0.7404103875160217,0.0066593289375305,0.2692689001560211
O81223_O23212,0.0033457,0.03118,0.033767,0.006962604820728302,0.0024955703411251,0.0057298284955322
Q8W234_Q9FUY2,0.51693,0.040871,0.84546,0.029322870075702667,0.998842179775238,0.9807234406471252
Q9SIW1_Q38834,0.020377,0.027694,0.033617,0.1153927743434906,0.0138870850205421,0.0064172027632594
O04197_Q8W4J8,0.0033533,0.027417,0.033701,0.04465204104781151,0.0118793984875082,0.0643456131219863
Q9S9U2_Q95747,0.010364,0.027812,0.03361,0.132253959774971,0.0092663895338773,0.0031752581708133
Q9FLX7_Q93ZH2,0.0032391,0.027445,0.03355,0.02593190036714077,0.0137925827875733,0.0020056418143212
Q94B60_Q9ZTW3,0.0057255,0.03747,0.033595,0.004375166725367308,0.0035663412418216,0.0020224102772772
P93311_Q8L5U0,0.003195,0.027848,0.033615,0.11970070004463196,0.0125992242246866,0.0192773938179016
Q39183_Q8GXW6,0.0034985,0.027594,0.033738,0.07383563369512558,0.0101500628516078,0.0992389693856239
Q9FHA7_F4JCV6,0.0032541,0.03242,0.034556,0.11552164703607559,0.0022824893239885,0.9217951893806458
Q8VZS6_Q9SCY3,0.0032182,0.027561,0.033488,0.1144852340221405,0.0053268359042704,0.0015838049584999
Q9SIU2_Q9C758,0.0031392,0.028194,0.033911,0.17742349207401276,0.0064479312859475,0.0337124615907669
O81055_Q9LIR8,0.0032437,0.028172,0.033675,0.02863023616373539,0.9989780187606812,0.9314892292022704
O04173_Q94ID6,0.0032417,0.027503,0.033967,0.05483933538198471,0.0148212993517518,0.0053236284293234
Q42403_O24408,0.0031977,0.027905,0.033473,0.14761093258857727,0.006694349925965,0.0049680899828672
Q8VYA5_Q8VZ65,0.0031763,0.027634,0.033613,0.08967422693967819,0.0073773181065917,0.0045995712280273
O22769_Q9SUT5,0.0036116,0.027947,0.033515,0.16322162747383118,0.0071393572725355,0.0023210768122226
Q9FXG8_A0A178UTW7,0.0047352,0.028046,0.0336,0.013627493754029274,0.0019042188068851,0.0040067960508167
P93313_Q9FWR5,0.017915,0.028986,0.03387,0.08930985629558563,0.0391089841723442,0.0035610063932836
Q8LAJ7_Q8GUN5,0.003737,0.028005,0.036057,0.0947595164179802,0.9990432858467102,0.9829521775245668
O49545_Q8LGA5,0.0046397,0.030631,0.065527,0.18033351004123688,0.0032099660020321,0.0449251867830753
Q05431_O82794,0.0036688,0.027944,0.033783,0.04249579831957817,0.003749358234927,0.0031743675936013
Q9ZPY5_Q8LEU3,0.013712,0.035326,0.03372,0.004124214872717857,0.9670622944831848,0.0189162008464336
Q8LCQ4_Q9SY97,0.19279,0.3502,0.59838,0.2648230195045471,0.9988927245140076,0.98985755443573
Q94A79_Q9SEE9,0.0032473,0.027458,0.033575,0.1992952674627304,0.0023485503625124,0.008534132502973
Q9ZSA2_Q570C0,0.0036074,0.02891,0.03368,0.02079138532280922,0.0061404607258737,0.0360772646963596
Q9SJN0_Q8GUI6,0.0032064,0.027588,0.035625,0.040604785084724426,0.0076845777221024,0.0378286875784397
Q9SI38_Q93Z17,0.0043572,0.031198,0.034384,0.10052114725112915,0.003920504823327,0.0012217492330819
O81242_P43292,0.0032691,0.02758,0.034239,0.2860107123851776,0.9339116215705872,0.0581282973289489
Q9C9U2_B5TM92,0.0050992,0.035546,0.033584,0.6291067600250244,0.0015837521059438,0.0009041745215654
Q9ZU52_Q8GV05,0.0038833,0.027425,0.033637,0.07170512527227402,0.0024906347971409,0.017929833382368
O82804_Q9M1Y1,0.0031695,0.027719,0.033657,0.011750977486371994,0.0018849631305783,0.0327456556260585
Q9LT47_Q9SK53,0.0041818,0.047635,0.049531,0.29502058029174805,0.0308125428855419,0.0424831211566925
Q39025_Q9SEE9,0.0062558,0.028699,0.034792,0.08725539594888687,0.9990049004554749,0.0064092334359884
Q9FHW7_Q38937,0.0031546,0.035498,0.034035,0.1075868159532547,0.0192377809435129,0.0067676352337002
Q9CAA4_Q9LEZ3,0.022588,0.033427,0.033987,0.0048718261532485485,0.9990129470825196,0.9557111859321594
Q9XF57_Q58G47,0.0031137,0.027865,0.033747,0.0022376230917871,0.0508431978523731,0.13868048787117
Q9FG37_P10796,0.0032665,0.027526,0.033508,0.004709163680672646,0.0025121385697275,0.0044061327353119
P92948_Q2V3N5,0.0031909,0.027445,0.035352,0.1834229826927185,0.0039634443819522,0.0016262835124507
O22932_Q8GUI6,0.0058195,0.02795,0.035544,0.21416346728801727,0.6078431606292725,0.406883180141449
O49839_Q8GYQ5,0.047575,0.045153,0.55916,0.11371046304702759,0.998814582824707,0.0576448664069175
P49597_Q9LV27,0.0033517,0.027864,0.034414,0.2512197494506836,0.0162081103771924,0.0255094189196825
Q9C758_Q8L3X8,0.004545,0.027637,0.038261,0.0034641330130398273,0.0085738124325871,0.0031190298032015
P92964_Q9XFB1,0.0040511,0.027641,0.040726,0.06045428290963173,0.0304961800575256,0.0599196404218673
O82238_P35631,0.0032218,0.027853,0.04654,0.004239712376147509,0.0042449356988072,0.0017221170710399
Q9SQT5_O81126,0.0056277,0.02757,0.034008,0.10738151520490646,0.0046663894318044,0.003755860030651
Q9ZST4_Q9SQT5,0.0052878,0.027922,0.038448,0.18799851834774017,0.2322178483009338,0.0409373976290226
P93654_Q9M8Y4,0.0038338,0.03054,0.033581,0.06886007636785507,0.005302948411554,0.0027291257865726
Q9FYE6_Q8LDK5,0.0031767,0.029767,0.033773,0.32414117455482483,0.0121010076254606,0.0109572149813175
Q84JS6_Q8L6Z4,0.0037213,0.027717,0.03388,0.05289078131318092,0.0022201016545295,0.0049225287511944
Q84LG2_Q9SG79,0.0034893,0.027845,0.033521,0.08111152052879333,0.0012353495694696,0.0077953790314495
F4J9E4_Q94IB8,0.0034065,0.028067,0.033529,0.011833314783871174,0.0066391848959028,0.0226086024194955
Q944L3_P31170,0.0034356,0.027895,0.034544,0.46554526686668396,0.0076134172268211,0.5453646183013916
Q9SCL7_Q9ZST4,0.0036785,0.028093,0.034878,0.14206184446811676,0.01179442089051,0.7356206178665161
C0LGU5_Q39255,0.0040828,0.028066,0.03371,0.014071285724639893,0.007467511575669,0.0662391185760498
P56778_Q9XF89,0.12472,0.22861,0.066633,0.17373418807983398,0.9955132603645324,0.6168790459632874
O04294_Q9SAR0,0.004442,0.052517,0.034009,0.2547646462917328,0.9978033900260924,0.0014537513488903
P60497_Q9XGN1,0.003564,0.028897,0.033829,0.02243979647755623,0.0014387154951691,0.0078831706196069
P42797_P54609,0.0035696,0.027647,0.034296,0.7084518074989319,0.9988768696784972,0.0158744473010301
Q9C9A5_P93003,0.0071082,0.028634,0.033528,0.16201293468475342,0.0123683214187622,0.0121748428791761
Q38828_Q9XED8,0.0032724,0.027519,0.034734,0.36289793252944946,0.0221249386668205,0.941779375076294
Q9SR19_Q9LV35,0.0031907,0.027876,0.033796,0.20946910977363586,0.0018136728322133,0.033966839313507
Q93ZH2_Q9M9M9,0.0031962,0.027485,0.033608,0.040844883769750595,0.0209464319050312,0.0017793371807783
P56761_P60129,0.54057,0.31468,0.54992,0.014012391678988934,0.998918890953064,0.6135533452033997
O64722_B9DHH7,0.0031514,0.031445,0.033512,0.23960983753204346,0.0032876499462872,0.0111699067056179
Q6NKX3_Q38841,0.0035388,0.033993,0.03435,0.07072976231575012,0.0284775011241436,0.0562620647251606
O22315_Q9C9Z5,0.0034572,0.027588,0.033581,0.03074769303202629,0.003822810947895,0.0024990385863929
Q8W5S1_P93024,0.0032589,0.027446,0.033903,0.48424527049064636,0.0097104245796799,0.0450452826917171
Q9ZPH2_P56790,0.003774,0.033728,0.033596,0.012130188755691051,0.004114250652492,0.0012428245972841
Q9FHW7_Q9XI00,0.022713,0.031004,0.056206,0.00189291313290596,0.9989737272262572,0.8905300498008728
Q9SCP9_P55034,0.0035931,0.027464,0.033583,0.25001752376556396,0.9990057349205016,0.2163169085979461
O82533_Q9FKW6,0.0040363,0.029433,0.033667,0.27780550718307495,0.0197806749492883,0.3101029396057129
Q9SKK0_O65448,0.0032606,0.027512,0.033655,0.3512096107006073,0.0030250940471887,0.051268883049488
O81445_Q9LEU7,0.010652,0.045324,0.036028,0.04731076955795288,0.9982916712760924,0.5447534322738647
Q9LSL1_Q949Q5,0.0032843,0.028417,0.033532,0.07558560371398926,0.0025086815003305,0.0013985050609335
Q93WC4_Q8RWA2,0.065513,0.027656,0.91879,0.16257978975772858,0.0040892926044762,0.009634512476623
Q8GWD7_Q6NKX5,0.0032372,0.027454,0.033938,0.03264170140028,0.9944979548454284,0.0095393424853682
Q9C5S9_Q9C6B8,0.1708,0.027599,0.034831,0.04890107363462448,0.0019760262221097,0.4799558520317077
Q9FHW7_Q9FLX3,0.12411,0.031129,0.043313,0.35503342747688293,0.999007761478424,0.6322305202484131
Q9CA75_Q39027,0.0036335,0.027678,0.033599,0.13110777735710144,0.00206511747092,0.0015469990903511
Q38832_Q9FIG9,0.0033479,0.027685,0.033803,0.019078783690929413,0.0013597276993095,0.00628172326833
O04567_Q9XF89,0.0055337,0.030096,0.033744,0.010731815360486507,0.0018161130137741,0.0032260490115731
A0A1P8BCD1_P0DKJ7,0.0041499,0.027547,0.036911,0.18330742418766022,0.0020876077469438,0.0738333314657211
Q8L3Z8_F4J8B6,0.0033774,0.027674,0.049537,0.018305256962776184,0.0553361214697361,0.5180400013923645
Q9LSF1_P92958,0.19109,0.067299,0.19398,0.054636552929878235,0.9989882111549376,0.5113897323608398
Q9SJM4_Q6NQ79,0.0038904,0.027503,0.050304,0.03953498601913452,0.0011155109386891,0.410397320985794
Q941L3_Q9S851,0.0046886,0.027882,0.034094,0.12184029817581177,0.0039744926616549,0.0153182679787278
Q9SV69_Q01593,0.003373,0.027499,0.038374,0.030156441032886505,0.9986542463302612,0.0125281857326626
Q9SAZ5_Q9ZWS7,0.0033259,0.057932,0.033475,0.011523482389748096,0.0042839143425226,0.5804834365844727
Q9FYE6_P48349,0.0041606,0.028423,0.033528,0.2900133728981018,0.0013989113504067,0.0174277834594249
P29388_Q8W595,0.013702,0.027949,0.033457,0.015572079457342625,0.0018091963138431,0.0014684343477711
Q8VZ79_Q84JQ4,0.0038105,0.027493,0.033511,0.0050607710145413876,0.002653514733538,0.0089091435074806
Q9FLP9_A0A384L363,0.0033855,0.027458,0.033945,0.11153964698314667,0.0038531208410859,0.0295143332332372
Q9LQQ9_F4I0K2,0.0035132,0.027666,0.033951,0.07868410646915436,0.0017913270276039,0.0136642046272754
Q9LXJ2_Q9FKM7,0.0033204,0.027568,0.033535,0.2333444058895111,0.0009688981808722,0.0003293931367807
O24409_Q38829,0.0032354,0.028131,0.034104,0.11163245886564255,0.9991102814674376,0.9903085827827454
Q39255_Q9SKK0,0.47489,0.030033,0.053762,0.7451162338256836,0.9988545179367064,0.8553003668785095
O24408_Q38822,0.0038976,0.029695,0.037633,0.20311935245990753,0.99909245967865,0.9884264469146729
Q9C8Z9_A0A384KNJ4,0.0051404,0.030037,0.036983,0.0051092044450342655,0.0045260763727128,0.0015202420763671
Q8LDK5_Q9FGV1,0.0033737,0.027634,0.034147,0.14174707233905792,0.0149625111371278,0.0062277698889374
O24629_O64816,0.0071332,0.2706,0.034619,0.041296571493148804,0.0070706880651414,0.1401052922010421
F4IVV0_Q93V43,0.0066644,0.027752,0.60903,0.047551967203617096,0.0020936750806868,0.0305131897330284
Q9LEU7_Q9FGX2,0.0033339,0.028177,0.034231,0.011032585985958576,0.0245704408735036,0.8269884586334229
Q94JS0_Q9LXJ2,0.036256,0.21108,0.15841,0.008821651339530945,0.998971700668335,0.9887946844100952
O23144_Q946Y7,0.0064315,0.031318,0.044464,0.39570289850234985,0.9977298378944396,0.2842195630073547
O24629_Q9XF89,0.0062166,0.038683,0.033663,0.6809999346733093,0.0038901821244508,0.0118808653205633
Q39016_O81127,0.013212,0.031356,0.033881,0.06545880436897278,0.0064045311883091,0.0130382422357797
P56754_O65683,0.0031074,0.027583,0.03376,0.027058597654104233,0.0017687060171738,0.0019923408981412
Q8S8A0_Q9FH37,0.0032207,0.027499,0.033482,0.5129336714744568,0.0009794156067073,0.0277223233133554
Q9LSX9_Q3E991,0.0042616,0.027845,0.03407,0.17450854182243347,0.0050219502300024,0.031703907996416
Q9C8Y3_Q9LVQ7,0.0035945,0.027516,0.033521,0.0282973051071167,0.0090864282101392,0.9662919044494628
Q9LEX0_Q9ZPX2,0.003484,0.02765,0.049997,0.06722445785999298,0.0026146613527089,0.0036702447105199
Q8VZ65_O65554,0.0044803,0.027594,0.033629,0.1625949740409851,0.0068459035828709,0.003703000023961
Q8LAL2_Q8LAA7,0.0043842,0.027556,0.036399,0.2658118009567261,0.0016843852354213,0.002324019325897
F4I0K2_Q9XFH4,0.0033526,0.027537,0.03395,0.05463535711169243,0.0031473329290747,0.0085567003116011
Q9FGY4_Q9SY65,0.0032652,0.028784,0.034794,0.06252650171518326,0.998986542224884,0.7814080715179443
A0A178UTW7_Q94CL9,0.0034034,0.028643,0.033532,0.02314845100045204,0.0006025189068168,0.0007557303179055
Q9LV40_P29385,0.0035068,0.027471,0.033611,0.0770459845662117,0.0205760169774293,0.1363869607448578
Q9LUJ9_Q94K14,0.0032534,0.027558,0.03356,0.07350226491689682,0.0052306172437965,0.0905617699027061
Q9LMK7_P48007,0.0062114,0.027625,0.035733,0.008707267232239246,0.9982845187187196,0.0395728088915348
Q01667_Q9FKB5,0.009226,0.03356,0.033561,0.004123355261981487,0.0009282690007239,0.002468200167641
Q944Q0_O22827,0.0035048,0.027689,0.033615,0.034860752522945404,0.0020323772914707,0.0008328814292326
Q9FFF1_Q9ZVD0,0.0033448,0.027427,0.034815,0.06771931797266006,0.9379278421401978,0.1049610078334808
Q944Q0_Q94AG2,0.020905,0.060097,0.34624,0.010877920314669609,0.0009231379372067,0.265729159116745
Q8W4P1_Q9C639,0.0055631,0.032862,0.03357,0.8538296222686768,0.0020364967640489,0.0009309575543738
P15455_Q9LVG4,0.0041169,0.02751,0.033644,0.07393806427717209,0.0013352704700082,0.0012768941232934
Q8VZ79_B4F7R9,0.35946,0.10547,0.03407,0.09899284690618515,0.9972635507583618,0.1797537058591842
O81058_P83755,0.0036672,0.046836,0.033613,0.060143280774354935,0.0006065108464099,0.0013745118631049
Q84JS6_P15455,0.0033614,0.02756,0.033889,0.15755732357501984,0.0006543843774124,0.0025418398436158
Q8GY61_Q9C8Z9,0.5254,0.046703,0.034836,0.23036275804042816,0.998839795589447,0.8721482753753662
Q9FIU5_O65154,0.0044116,0.027954,0.033747,0.10657145082950592,0.0019310261122882,0.026688314974308
Q8LEA8_Q9ZUX4,0.003292,0.02753,0.0335,0.13176418840885162,0.0018891564104706,0.0075156013481318
O22827_Q8S8A0,0.0036568,0.027479,0.033712,0.0839415192604065,0.0009461503941565,0.0009370405459776
Q708Y0_Q94CD5,0.0035447,0.027963,0.033777,0.2640574872493744,0.0020906415302306,0.0137341087684035
Q9SGH4_Q96247,0.33209,0.027811,0.033736,0.01189594529569149,0.0034616054035723,0.0316086299717426
Q9FJE8_Q84R27,0.10453,0.029945,0.047034,0.29370996356010437,0.0683940723538398,0.0005814642645418
Q9M9S0_P92533,0.0043782,0.027591,0.033467,0.012943804264068604,0.0007785435882396,0.0006738632800988
Q6IDB8_Q9SB64,0.00383,0.027498,0.033697,0.13601051270961761,0.0047825537621974,0.0119299627840518
Q6AWX6_Q9FN69,0.0033108,0.027962,0.035361,0.0935661643743515,0.0410136990249156,0.313520222902298
Q58G47_Q8L908,0.0044091,0.027543,0.033626,0.032697662711143494,0.0080607216805219,0.022336034104228
P42792_Q42290,0.038359,0.39665,0.45761,0.04715973138809204,0.9956490397453308,0.8128757476806641
Q01667_Q9LZJ3,0.14266,0.084276,0.035493,0.16276037693023682,0.002117239171639,0.0072725135833024
Q24JJ3_F4KCL7,0.0032703,0.027478,0.033795,0.22928868234157562,0.0011622083839029,0.0068534235469996
P49177_Q93V47,0.015937,0.028682,0.035443,0.4233579635620117,0.0784822329878807,0.1443269252777099
Q9FME3_Q84W12,0.0033822,0.028248,0.033531,0.021682171151041985,0.0026634042151272,0.000618394173216
Q3EAI1_Q9LQF2,0.0031685,0.02754,0.033765,0.04212377965450287,0.0009465429466217,0.002396908821538
O48538_F4IXJ7,0.010879,0.027671,0.036689,0.04310715198516846,0.0029002672526985,0.0132470522075891
Q8LD39_Q9LQZ7,0.0046186,0.027915,0.034638,0.2874943017959595,0.012470000423491,0.0022523100487887
Q9SIW1_Q9FK13,0.0034003,0.02747,0.033527,0.010078233666718006,0.0045327153056859,0.0244498029351234
Q9SR06_O81316,0.0032925,0.027516,0.033559,0.04711396247148514,0.0011737294262275,0.0310066360980272
Q9CAC5_Q8LGH4,0.0032181,0.028959,0.033518,0.05042552947998047,0.0005499662365764,0.0010409257374703
Q944Q0_Q9FFD5,0.0031841,0.02746,0.033628,0.03201271593570709,0.005892735440284,0.0088354954496026
Q39211_O64722,0.0033947,0.027504,0.034299,0.04565100371837616,0.0096091898158192,0.0033225559163838
Q4PSE3_Q9S829,0.0033062,0.027732,0.033569,0.2043452113866806,0.0069036912173032,0.0008776998147368
Q9LFT8_Q940G3,0.0039803,0.029288,0.033525,0.4224932789802551,0.2252243310213089,0.0030197445303201
Q38840_O65674,0.0033527,0.027823,0.034657,0.05366678908467293,0.0277907587587833,0.2573553919792175
Q9FUY2_Q9M9Y4,0.0039042,0.037079,0.053027,0.00808571744710207,0.96701580286026,0.3587280213832855
C0LGW2_Q38819,0.0040489,0.027496,0.033957,0.008780506439507008,0.0011368418345227,0.1651572287082672
Q9SJN0_Q42588,0.0033253,0.027644,0.034149,0.057406626641750336,0.001768244896084,0.003370824502781
Q96318_Q9SHZ6,0.0035613,0.027665,0.059129,0.1667013168334961,0.0232758112251758,0.006558452732861
Q8LDK5_P17597,0.0041295,0.027909,0.033866,0.11254937946796417,0.0042596501298248,0.0067698187194764
Q8LGA1_Q0WWQ5,0.0033851,0.027454,0.033654,0.06456436961889267,0.0034084578510373,0.0120176784694194
Q9FRH7_A0A178VZI4,0.0032552,0.028646,0.033534,0.07900624722242355,0.0006615675520151,0.001485374988988
Q9S7N7_Q9FUY2,0.0033974,0.029687,0.033488,0.011214280501008034,0.0072625000029802,0.0023116474039852
O65683_Q6DUW9,0.0031299,0.028043,0.033783,0.06056710332632065,0.0011213714024052,0.0051927049644291
Q8L7C9_Q9SIT9,0.003142,0.029974,0.033508,0.022244783118367195,0.0008862704853527,0.0012481706216931
