pair,D-SCRIPT,Topsy-Turvy,TT3D,TUnA,PLM-interact,PLMDA-PPI
Q9SVD7_Q94AH6,0.0021731,0.012946,0.015912,0.29259899258613586,0.0058989794924855,0.0486995764076709
Q8RYD9_Q56Y52,0.0022116,0.012932,0.015993,0.0025305275339633226,0.0125742694362998,0.0121154664084315
O04479_Q949Q5,0.0022497,0.012998,0.016076,0.09233218431472778,0.0003446384216658,0.000427945255069
Q9S7A3_Q7XJL1,0.0023111,0.012949,0.015915,0.0034119340125471354,0.0004850614350289,0.0128197716549038
Q93YP0_Q8L5U0,0.0021819,0.012967,0.015911,0.19496950507164001,0.0003576847957447,0.0016370144439861
Q9ZR12_O80842,0.0021825,0.012943,0.015901,0.09499675780534744,0.0007288952474482,0.029399124905467
Q4PSU4_C0SVM5,0.0022498,0.013069,0.015952,0.18244558572769165,0.0046206605620682,0.3692857921123504
P33078_Q9C966,0.0022313,0.013143,0.016095,0.042061932384967804,0.9982585310935974,0.9764456152915956
A0A178UUW8_Q9FV71,0.0021785,0.012936,0.015941,0.2671107053756714,0.0023941316176205,0.0009967985097318
P42792_Q39162,0.0021869,0.012948,0.01588,0.2200411856174469,0.0003253849572502,0.0003758178208954
F4IXJ7_Q39255,0.0021738,0.012921,0.015885,0.045810360461473465,0.0007535732584074,0.0082937590777874
P43291_Q708Y0,0.0021741,0.012979,0.026113,0.04085659608244896,0.063273087143898,0.661742627620697
Q05753_Q6F6B5,0.0024051,0.016674,0.032598,0.0022486012894660234,0.000599302817136,0.980074405670166
Q94AG2_Q8GUP1,0.0022239,0.013898,0.016188,0.024728231132030487,0.0003970556135755,0.0006286932621151
O04027_Q9SV69,0.0021945,0.013013,0.017825,0.20094648003578186,0.0003415358951315,0.3121678531169891
B4F7R9_O49545,0.0023803,0.013043,0.016015,0.0726507231593132,0.0035728849470615,0.0006905733607709
P48731_P56782,0.0022222,0.012929,0.015856,0.3025636672973633,0.0006881931331008,0.0028487388044595
O80920_Q9M9M6,0.0021961,0.012963,0.015918,0.05535096675157547,0.0012474635150283,0.0008030008757486
Q9FJA2_Q38859,0.0022081,0.012948,0.015914,0.07424502819776535,0.0016377236461266,0.0003193834854755
Q9SPK4_Q9SXZ2,0.0022139,0.012968,0.015964,0.004603963810950518,0.0034523862414062,0.001169572235085
O22265_Q8LBP4,0.0021979,0.013863,0.017329,0.01517241820693016,0.0006482793251052,0.0472540594637393
P42731_Q93Y00,0.4021,0.013018,0.01625,0.003255340037867427,0.9980962872505188,0.8998385667800903
O49839_O49686,0.0021933,0.012948,0.016131,0.24593740701675415,0.0024603549391031,0.8671249747276306
O81223_O23212,0.002211,0.013161,0.016098,0.01173549983650446,0.0307356938719749,0.0012547282967716
Q8W234_Q9FUY2,0.84622,0.013097,0.022065,0.001111083198338747,0.9983072280883788,0.9728557467460632
Q9SIW1_Q38834,0.002637,0.013098,0.016224,0.40678417682647705,0.0517711751163005,0.0342354327440261
O04197_Q8W4J8,0.0021757,0.012939,0.015972,0.16453585028648376,0.0052649085409939,0.0133100217208266
Q9S9U2_Q95747,0.0022291,0.012927,0.015911,0.20613539218902588,0.0008300197077915,0.0003272836620453
Q9FLX7_Q93ZH2,0.0022232,0.012927,0.015884,0.007436522748321295,0.0024779106024652,0.0003754181670956
Q94B60_Q9ZTW3,0.0021915,0.013453,0.016001,0.003152255667373538,0.000341635546647,0.0002216884749941
P93311_Q8L5U0,0.0021763,0.01319,0.016092,0.1791640818119049,0.0074096042662858,0.0131351398304104
Q39183_Q8GXW6,0.0021776,0.013045,0.076992,0.06338175386190414,0.0233685728162527,0.1286201626062393
Q9FHA7_F4JCV6,0.0029932,0.01301,0.015965,0.13731752336025238,0.0027327362913638,0.9502602815628052
Q8VZS6_Q9SCY3,0.0021894,0.01303,0.017227,0.1724405139684677,0.0011278447927907,0.0008079254184849
Q9SIU2_Q9C758,0.00299,0.013031,0.016052,0.3195618689060211,0.0030645658262073,0.0059787654317915
O81055_Q9LIR8,0.0021732,0.012941,0.015898,0.10058671981096268,0.9987383484840392,0.9022088646888732
O04173_Q94ID6,0.0021834,0.01293,0.015905,0.05685083568096161,0.000764493830502,0.0004873598227277
Q42403_O24408,0.0021961,0.012959,0.015872,0.3568766415119171,0.0074409842491149,0.000738768139854
Q8VYA5_Q8VZ65,0.0022165,0.012929,0.015881,0.11420183628797531,0.0005850343150086,0.0010007561650127
O22769_Q9SUT5,0.0021931,0.013059,0.015903,0.11151859164237976,0.0003695332561619,0.0011649872176349
Q9FXG8_A0A178UTW7,0.0021952,0.012937,0.015991,0.023152606561779976,0.0083236740902066,0.0040180026553571
P93313_Q9FWR5,0.0023024,0.013356,0.016074,0.11004196107387543,0.0012093655532225,0.0010896443855017
Q8LAJ7_Q8GUN5,0.12509,0.33151,0.016323,0.0843171626329422,0.9988911747932434,0.987493932247162
O49545_Q8LGA5,0.0022251,0.014197,0.022348,0.28109705448150635,0.0015882326988503,0.4777461588382721
Q05431_O82794,0.002186,0.012964,0.015944,0.04464276507496834,0.0018883295124396,0.0006394668598659
Q9ZPY5_Q8LEU3,0.0022443,0.013248,0.027649,0.0037787288893014193,0.0354609191417694,0.0037881936877965
Q8LCQ4_Q9SY97,0.067916,0.036569,0.80221,0.4313705563545227,0.9982300400733948,0.9875796437263488
Q94A79_Q9SEE9,0.0022799,0.01312,0.015915,0.34340983629226685,0.0003260314406361,0.0009217984625138
Q9ZSA2_Q570C0,0.0021722,0.013067,0.01971,0.015915105119347572,0.0041031469590961,0.0593139380216598
Q9SJN0_Q8GUI6,0.0023435,0.012989,0.015958,0.03534797951579094,0.0059865438379347,0.0080427946522831
Q9SI38_Q93Z17,0.0021873,0.01296,0.015915,0.015746094286441803,0.0003741176915355,0.0001579185773152
O81242_P43292,0.0026492,0.012974,0.0163,0.4293663799762726,0.0040807956829667,0.006606925278902
Q9C9U2_B5TM92,0.0023753,0.013071,0.016383,0.6220685243606567,0.0002576094411779,0.0004019784973934
Q9ZU52_Q8GV05,0.0021912,0.012959,0.015907,0.16516922414302826,0.0033876174129545,0.0039396281354129
O82804_Q9M1Y1,0.0022253,0.013001,0.016072,0.024900928139686584,0.0011190510122105,0.1068532094359397
Q9LT47_Q9SK53,0.0021782,0.013135,0.028232,0.28991538286209106,0.0212261397391557,0.01915411837399
Q39025_Q9SEE9,0.003166,0.013136,0.019372,0.22597719728946686,0.0015013760421425,0.0010110379662364
Q9FHW7_Q38937,0.0022954,0.013137,0.016764,0.10984860360622406,0.0020117345266044,0.002188881393522
Q9CAA4_Q9LEZ3,0.28593,0.013106,0.016454,0.00739838695153594,0.9989032745361328,0.9791871309280396
Q9XF57_Q58G47,0.0022342,0.013206,0.016776,0.00488975178450346,0.0437965467572212,0.0568864196538925
Q9FG37_P10796,0.0021921,0.013135,0.015911,0.03433193266391754,0.0007505242829211,0.0013149048900231
P92948_Q2V3N5,0.0021781,0.012964,0.016118,0.0953422263264656,0.0006874097744002,0.0003856506955344
O22932_Q8GUI6,0.0021884,0.012966,0.016492,0.12064873427152634,0.1968799084424972,0.8418079614639282
O49839_Q8GYQ5,0.0044058,0.013787,0.056964,0.007641027681529522,0.998106837272644,0.6464265584945679
P49597_Q9LV27,0.0022118,0.01297,0.015993,0.2564173638820648,0.0565365105867385,0.0362324267625808
Q9C758_Q8L3X8,0.026304,0.012993,0.01602,0.01659180037677288,0.0093398615717887,0.0009644644451327
P92964_Q9XFB1,0.074192,0.013142,0.016136,0.02768787182867527,0.0040812026709318,0.0209225062280893
O82238_P35631,0.0024879,0.012945,0.015899,0.006807183381170034,0.002315993187949,0.0002301434869877
Q9SQT5_O81126,0.0022441,0.012952,0.015898,0.013409013859927654,0.0002697066229302,0.0010034991428256
Q9ZST4_Q9SQT5,0.0022477,0.012982,0.015947,0.05969731882214546,0.0009888069471344,0.0273254103958606
P93654_Q9M8Y4,0.0022031,0.013803,0.01597,0.09016501903533936,0.0004897555336356,0.0004255124658811
Q9FYE6_Q8LDK5,0.0021839,0.01305,0.015908,0.36622947454452515,0.0003771996707655,0.0006911771488375
Q84JS6_Q8L6Z4,0.0022117,0.012946,0.015937,0.06274332851171494,0.0007777905557304,0.0007781086023896
Q84LG2_Q9SG79,0.0024056,0.013094,0.015964,0.12437650561332703,0.0006807628669776,0.0012394482037052
F4J9E4_Q94IB8,0.0021875,0.012946,0.015895,0.020784074440598488,0.0017591404030099,0.0740769654512405
Q944L3_P31170,0.0022192,0.012963,0.016719,0.15796642005443573,0.0084641426801681,0.5172088742256165
Q9SCL7_Q9ZST4,0.0022614,0.014582,0.6485,0.3053573668003082,0.000899433507584,0.980787754058838
C0LGU5_Q39255,0.0021768,0.012939,0.015953,0.005437291227281094,0.0019382538739591,0.0883965566754341
P56778_Q9XF89,0.12892,0.030045,0.038775,0.3007102310657501,0.9930269122123718,0.7841507792472839
O04294_Q9SAR0,0.0022048,0.013983,0.016044,0.21757274866104126,0.059129636734724,0.0005209483788348
P60497_Q9XGN1,0.0022033,0.012941,0.015878,0.07146746665239334,0.0002397167845629,0.0039284955710172
P42797_P54609,0.0021961,0.013047,0.016002,0.6298571825027466,0.0005729451077058,0.0024451192002743
Q9C9A5_P93003,0.0023041,0.012948,0.015964,0.056942570954561234,0.0048744832165539,0.005479346960783
Q38828_Q9XED8,0.0022,0.012929,0.016009,0.42421597242355347,0.9976158142089844,0.9737898111343384
Q9SR19_Q9LV35,0.0021854,0.01306,0.016347,0.33606746792793274,0.0003952244587708,0.0350694619119167
Q93ZH2_Q9M9M9,0.0021768,0.01294,0.015896,0.054836615920066833,0.0024761457461863,0.0006301969406194
P56761_P60129,0.63353,0.026929,0.61213,0.08484072983264923,0.9986655712127686,0.6842539310455322
O64722_B9DHH7,0.0024629,0.012937,0.015913,0.04338083416223526,0.0008220450836233,0.0012193692382425
Q6NKX3_Q38841,0.002196,0.012996,0.016024,0.15740318596363068,0.0007168530719354,0.6785275936126709
O22315_Q9C9Z5,0.002217,0.012943,0.015896,0.034814730286598206,0.0004128038126509,0.001009925501421
Q8W5S1_P93024,0.0021934,0.012921,0.015941,0.42704468965530396,0.0110591407865285,0.0226635206490755
Q9ZPH2_P56790,0.0023574,0.012973,0.015904,0.03854073956608772,0.0012077142018824,0.0006478450959548
Q9FHW7_Q9XI00,0.051631,0.01296,0.015903,0.0051660616882145405,0.9972556233406068,0.8063074946403503
Q9SCP9_P55034,0.0047137,0.012954,0.015954,0.18157078325748444,0.0081407986581325,0.0147989438846707
O82533_Q9FKW6,0.0022115,0.014361,0.6563,0.2774274945259094,0.004099051002413,0.8634404540061951
Q9SKK0_O65448,0.0022101,0.012919,0.015952,0.16001147031784058,0.0018457560800015,0.0015864756423979
O81445_Q9LEU7,0.0025946,0.013276,0.017313,0.02181249111890793,0.997497260570526,0.9148667454719543
Q9LSL1_Q949Q5,0.0022153,0.013026,0.015937,0.08631681650876999,0.0002988062042277,0.0005081996205262
Q93WC4_Q8RWA2,0.0023003,0.012933,0.015915,0.13587374985218048,0.0010014295112341,0.0040530618280172
Q8GWD7_Q6NKX5,0.0022031,0.012922,0.015974,0.05993729457259178,0.0023000587243586,0.0008019104716368
Q9C5S9_Q9C6B8,0.0024683,0.013033,0.016227,0.08066833764314651,0.0005117933033034,0.9301007986068726
Q9FHW7_Q9FLX3,0.054288,0.012933,0.015891,0.3851138949394226,0.0198504272848367,0.7076374888420105
Q9CA75_Q39027,0.0022299,0.012966,0.016147,0.20528531074523926,0.0009924930054694,0.0003060116432607
Q38832_Q9FIG9,0.0021856,0.012917,0.016015,0.007037992589175701,0.0006915454869158,0.0040685762651264
O04567_Q9XF89,0.0024,0.014949,0.050649,0.0013233065837994218,0.0005123719456605,0.0004489472194109
A0A1P8BCD1_P0DKJ7,0.0022643,0.012984,0.016344,0.1839311271905899,0.0003927096840925,0.0387080088257789
Q8L3Z8_F4J8B6,0.0022222,0.012956,0.017483,0.029715901240706444,0.0318911783397197,0.5520660281181335
Q9LSF1_P92958,0.0028071,0.054239,0.31538,0.0829174667596817,0.9730841517448424,0.9174819588661194
Q9SJM4_Q6NQ79,0.0027971,0.01294,0.020084,0.06506499648094177,0.0013729772763326,0.3084905743598938
Q941L3_Q9S851,0.0021854,0.012974,0.015952,0.007690655533224344,0.0026543454732745,0.0340368039906024
Q9SV69_Q01593,0.0034537,0.013005,0.016963,0.1589469015598297,0.0444852448999881,0.0077017624862492
Q9SAZ5_Q9ZWS7,0.0022139,0.013024,0.01595,0.008528183214366436,0.0036960453726351,0.9281662702560424
Q9FYE6_P48349,0.0022068,0.013749,0.044386,0.2486312985420227,0.0009319311357103,0.0030234563164412
P29388_Q8W595,0.0022206,0.012928,0.015893,0.007003109436482191,0.0003754108329303,0.0005617865244857
Q8VZ79_Q84JQ4,0.0021947,0.012954,0.015926,0.018038176000118256,0.0004853896680288,0.0023151063360273
Q9FLP9_A0A384L363,0.0021669,0.012944,0.01655,0.04190521314740181,0.0006150414701551,0.0052018095739185
Q9LQQ9_F4I0K2,0.002337,0.012999,0.016159,0.09776322543621063,0.0004258135450072,0.0045318785123527
Q9LXJ2_Q9FKM7,0.0022337,0.012921,0.015891,0.2730961740016937,0.0003066377830691,0.0001784445921657
O24409_Q38829,0.0022042,0.012931,0.016213,0.1569330394268036,0.9987333416938782,0.9808355569839478
Q39255_Q9SKK0,0.018616,0.012922,0.015957,0.805297315120697,0.2966797947883606,0.8417494893074036
O24408_Q38822,0.0022003,0.01296,0.01622,0.27368438243865967,0.1831787824630737,0.9804717898368835
Q9C8Z9_A0A384KNJ4,0.0021822,0.012933,0.015902,0.04429766908288002,0.0003145681112073,0.0003488226793706
Q8LDK5_Q9FGV1,0.0021986,0.012937,0.015899,0.13416677713394165,0.0019213925115764,0.0005330065614543
O24629_O64816,0.0022304,0.015213,0.23671,0.033864740282297134,0.0024592399131506,0.427720308303833
F4IVV0_Q93V43,0.0025151,0.012952,0.016081,0.06495863199234009,0.0014887892175465,0.0106272231787443
Q9LEU7_Q9FGX2,0.0024247,0.013457,0.016951,0.0170135498046875,0.0008824546239338,0.794287383556366
Q94JS0_Q9LXJ2,0.0067912,0.014324,0.016972,0.015001659281551838,0.998720407485962,0.9940207600593568
O23144_Q946Y7,0.0025634,0.01297,0.016075,0.08676298707723618,0.0235447436571121,0.0094471890479326
O24629_Q9XF89,0.0024119,0.013415,0.65862,0.483287513256073,0.0008522385614924,0.000897996185813
Q39016_O81127,0.0022883,0.013273,0.031631,0.025747224688529968,0.0013365122722461,0.0029433316085487
P56754_O65683,0.0022585,0.012965,0.015945,0.04476951062679291,0.0008663618937134,0.000355239259079
Q8S8A0_Q9FH37,0.0022862,0.012978,0.015951,0.3320424556732178,0.0005060835392214,0.0519044883549213
Q9LSX9_Q3E991,0.0021725,0.01294,0.0159,0.0070586432702839375,0.0005583399324677,0.0105188572779297
Q9C8Y3_Q9LVQ7,0.002184,0.012956,0.015997,0.017292436212301254,0.0429401360452175,0.968644678592682
Q9LEX0_Q9ZPX2,0.0022021,0.012927,0.015877,0.16430094838142395,0.0002444536366965,0.0004713563539553
Q8VZ65_O65554,0.0021932,0.012955,0.015945,0.21029464900493622,0.0003330405452288,0.0010032409336417
Q8LAL2_Q8LAA7,0.0021958,0.012932,0.016278,0.15510877966880798,0.0003633042506407,0.0006240960792638
F4I0K2_Q9XFH4,0.0022296,0.012981,0.016459,0.14326128363609314,0.0013369763037189,0.0059963781386613
Q9FGY4_Q9SY65,0.0021725,0.012946,0.015893,0.08030279725790024,0.9984001517295836,0.9290934205055236
A0A178UTW7_Q94CL9,0.0022048,0.01294,0.015898,0.13025811314582825,0.0003116091829724,0.0004836964362766
Q9LV40_P29385,0.0024078,0.012948,0.015947,0.026228249073028564,0.1013956367969513,0.0783007517457008
Q9LUJ9_Q94K14,0.0022073,0.012928,0.015899,0.09746631234884262,0.0004333730321377,0.0078131975606083
Q9LMK7_P48007,0.0022077,0.012941,0.015921,0.0037663814146071672,0.0083586322143673,0.0025626644492149
Q01667_Q9FKB5,0.0022735,0.013005,0.016107,0.0014064045390114188,0.0004550525045488,0.0006393419462256
Q944Q0_O22827,0.002201,0.012948,0.015925,0.06888473033905029,0.000448758539278,0.0002624739427119
Q9FFF1_Q9ZVD0,0.018254,0.012962,0.016011,0.12442053854465485,0.0410119071602821,0.0157231334596872
Q944Q0_Q94AG2,0.0023117,0.013024,0.069874,0.016084006056189537,0.0006311956676654,0.9166563153266908
Q8W4P1_Q9C639,0.002297,0.013039,0.01637,0.6104191541671753,0.0003305492573417,0.0002551122161094
P15455_Q9LVG4,0.0021934,0.012965,0.015915,0.15180788934230804,0.000607690657489,0.0007936126785352
Q8VZ79_B4F7R9,0.11993,0.36618,0.015921,0.19344399869441986,0.0615477077662944,0.0124594662338495
O81058_P83755,0.0022793,0.013026,0.015898,0.213762104511261,0.0002059706748696,0.0004292324010748
Q84JS6_P15455,0.0022047,0.012943,0.015911,0.19658026099205017,0.0007782576722092,0.0007386428187601
Q8GY61_Q9C8Z9,0.10963,0.013372,0.02074,0.36232975125312805,0.0454700216650962,0.9147204756736756
Q9FIU5_O65154,0.0021954,0.012941,0.015991,0.08709974586963654,0.0002923531574197,0.0051825391128659
Q8LEA8_Q9ZUX4,0.0022104,0.012943,0.015937,0.015586931258440018,0.0003345776640344,0.0011639063013717
O22827_Q8S8A0,0.0022069,0.012932,0.015891,0.025724926963448524,0.0002964982413686,0.0005874547641724
Q708Y0_Q94CD5,0.0022033,0.01301,0.016067,0.23762060701847076,0.0020088483579456,0.0063189701177179
Q9SGH4_Q96247,0.0023845,0.012939,0.015952,0.015529477037489414,0.0003093798586633,0.066394068300724
Q9FJE8_Q84R27,0.0022007,0.012953,0.016,0.018452776595950127,0.0011169145582243,0.0002016059006564
Q9M9S0_P92533,0.0022581,0.012962,0.015867,0.023885345086455345,0.0002373954630456,0.0003400068671908
Q6IDB8_Q9SB64,0.0021953,0.012958,0.015904,0.2580854892730713,0.0004605450958479,0.0014012388419359
Q6AWX6_Q9FN69,0.72756,0.012964,0.019489,0.13568933308124542,0.0112326433882117,0.8907557725906372
Q58G47_Q8L908,0.0022292,0.012929,0.01589,0.00835073459893465,0.0005796832265332,0.0010508026462048
P42792_Q42290,0.14741,0.10198,0.46303,0.156944140791893,0.0006906007765792,0.9345831274986268
Q01667_Q9LZJ3,0.0025579,0.014081,0.01769,0.19090676307678223,0.0015870452625676,0.0258113425225019
Q24JJ3_F4KCL7,0.0022037,0.013081,0.015961,0.4732438623905182,0.0007611012551933,0.0106947161257267
P49177_Q93V47,0.0027991,0.01298,0.016037,0.36479073762893677,0.0204032864421606,0.053995344787836
Q9FME3_Q84W12,0.0022224,0.012921,0.015889,0.0037202960811555386,0.0004809936508536,0.0002816731575876
Q3EAI1_Q9LQF2,0.002301,0.013425,0.016011,0.07721436768770218,0.0016278900438919,0.0011177335400134
O48538_F4IXJ7,0.002202,0.012931,0.015927,0.023213034495711327,0.0134857865050435,0.0028177583590149
Q8LD39_Q9LQZ7,0.0021884,0.012975,0.015903,0.17837831377983093,0.0002978107659146,0.0002068608446279
Q9SIW1_Q9FK13,0.0022202,0.012919,0.015913,0.052355680614709854,0.9911221265792848,0.009931213222444
Q9SR06_O81316,0.0021937,0.013013,0.01594,0.04670193791389465,0.0011720251059159,0.005851175636053
Q9CAC5_Q8LGH4,0.0022022,0.012942,0.016083,0.08376828581094742,0.0002305504604009,0.0004203835851512
Q944Q0_Q9FFD5,0.0022238,0.012971,0.015946,0.048492901027202606,0.00570357311517,0.0045397244393825
Q39211_O64722,0.0021812,0.012924,0.015917,0.032257236540317535,0.0004586242721416,0.0004003877111244
Q4PSE3_Q9S829,0.0022448,0.012931,0.01589,0.15728548169136047,0.0017954627983272,0.0003568188985809
Q9LFT8_Q940G3,0.0021882,0.012969,0.01593,0.10695556551218033,0.001088326331228,0.000496445572935
Q38840_O65674,0.0021829,0.013019,0.015916,0.08201416581869125,0.0013930670684203,0.6222490668296814
Q9FUY2_Q9M9Y4,0.0051027,0.013304,0.040669,0.014620539732277393,0.0061500654555857,0.2479350268840789
C0LGW2_Q38819,0.0072514,0.01301,0.016131,0.0064241839572787285,0.0003812566574197,0.5626650452613831
Q9SJN0_Q42588,0.0022274,0.013014,0.015898,0.1228332370519638,0.0007123859249986,0.0010671451454982
Q96318_Q9SHZ6,0.0022119,0.01303,0.016417,0.19399571418762207,0.0415375716984272,0.0043863016180694
Q8LDK5_P17597,0.0021851,0.012979,0.015918,0.039536815136671066,0.000474023487186,0.001344269956462
Q8LGA1_Q0WWQ5,0.0021927,0.012963,0.015903,0.2136549949645996,0.0005830311565659,0.0017879664665088
Q9FRH7_A0A178VZI4,0.0022163,0.01294,0.015889,0.056906357407569885,0.0002316300815436,0.0004172408080194
Q9S7N7_Q9FUY2,0.0022168,0.013333,0.016316,0.043512944132089615,0.0034147757105529,0.0006688578869216
O65683_Q6DUW9,0.002327,0.013212,0.016087,0.12316452711820602,0.00049191666767,0.0005765749374404
Q8L7C9_Q9SIT9,0.0021847,0.012992,0.015931,0.04114740341901779,0.0010190600296482,0.0032297954894602
