pair,D-SCRIPT,Topsy-Turvy,TT3D,TUnA,PLM-interact,PLMDA-PPI
O18413_Q9VCE1,0.024131,0.01377,0.015943,0.010917574167251587,0.0026899199001491,0.0352526530623436
Q95TS5_Q24008,0.0021758,0.01294,0.015963,0.7569773197174072,0.0007589542074128,0.001344634220004
Q9VMN9_Q9VFE9,0.0021925,0.012984,0.015891,0.0500846691429615,0.0004489927960094,0.0003236304910387
P52486_Q7KJ69,0.0021794,0.012985,0.015888,0.08064886927604675,0.0030264146625995,0.1929811984300613
Q9VSG1_Q709R6,0.0021875,0.012939,0.015888,0.02497890777885914,0.0005575654213316,0.0067575168795883
Q0E9B7_Q9W1B9,0.0021892,0.012936,0.015937,0.1043381616473198,0.0005342175718396,0.0067112236283719
Q9VCI7_Q9VPD2,0.0021697,0.012974,0.015947,0.2707509398460388,0.0119813457131385,0.0031895814463496
Q9VLV5_Q9VNE4,0.0021765,0.013191,0.015878,0.10757795721292496,0.0004267288604751,0.0019837683066725
P41093_Q9VNE9,0.0023346,0.012918,0.015942,0.09253562986850739,0.0158233139663934,0.2097125649452209
Q9VG96_A0A0B4K775,0.0021891,0.013005,0.015895,0.3449092507362366,0.0021783020347356,0.0006935555720701
A8JR10_Q24423,0.0028686,0.012968,0.01596,0.3212468922138214,0.0063956375233829,0.0379898101091384
P24350_P55935,0.0021839,0.012936,0.015921,0.1670171469449997,0.000333527335897,0.0013571848394349
Q8IPW2_Q8INQ9,0.0022295,0.012998,0.016398,0.0383722148835659,0.9987571239471436,0.2502595484256744
P07664_Q9VKW8,0.0022037,0.012968,0.016021,0.0963134616613388,0.00033671662095,0.0006114926654845
O96881_Q9V428,0.0021691,0.012925,0.015873,0.025166673585772514,0.0003260619123466,0.0069366339594125
Q9VWI4_Q9W2A5,0.0024015,0.013011,0.016319,0.11975523829460144,0.0011885144049301,0.1153959482908248
Q9VGF9_P29327,0.0021816,0.012955,0.017674,0.19567595422267914,0.0006902266759425,0.002889699069783
Q9VA32_A1ZAK9,0.61535,0.014415,0.12674,0.05790281668305397,0.0007452121935784,0.0012808492174372
P48555_Q8I0J6,0.0021986,0.01363,0.016273,0.25692427158355713,0.0003758566745091,0.0106020495295524
Q7JVK6_Q9U6B8,0.0022386,0.012935,0.01589,0.2596757411956787,0.0003065877826884,0.0008790951105765
P06002_A0A0B4KFV0,0.0041561,0.013125,0.015896,0.4209181070327759,0.0007113639148883,0.000182188799954
Q9VWD5_Q9VMU0,0.0021951,0.012921,0.015903,0.3889829218387604,0.0004164303827565,0.0003113864513579
P18930_P18934,0.52762,0.43467,0.02243,0.002562433946877718,0.9985780715942384,0.973947525024414
Q9NFU0_Q9W5R8,0.0022304,0.012939,0.016004,0.6801268458366394,0.0026595855597406,0.0013432793784886
P84051_Q9W1A3,0.0021975,0.012965,0.016011,0.011332239024341106,0.0030488725751638,0.0216357689350843
P06602_Q9VCI7,0.0076075,0.012981,0.016092,0.18789911270141602,0.0046145897358655,0.0230286922305822
Q7K1Y4_Q9VXX0,0.0021765,0.01308,0.015913,0.1340799778699875,0.0188957694917917,0.0056852814741432
Q9W0B3_Q9W3Z4,0.0021835,0.012943,0.015881,0.4385162889957428,0.0137964095920324,0.0474965050816535
Q24171_Q9VHB6,0.0021748,0.01294,0.015906,0.41390150785446167,0.0008131283684633,0.0001950410078279
P91929_Q7KUZ5,0.0021777,0.013095,0.016029,0.23394706845283508,0.0016501435311511,0.0007023882935754
Q9VDD1_P53034,0.0022559,0.012965,0.016079,0.14105713367462158,0.0003785155422519,0.0229261815547943
A0A0B4JCT9_P20350,0.0021981,0.013105,0.015938,0.07912646234035492,0.0034990066196769,0.0016527890693396
P22812_Q05825,0.0021709,0.013178,0.015907,0.3169139623641968,0.0002668154775165,0.0009911281522363
P04197_Q9VCE1,0.0022021,0.012938,0.015946,0.1414462774991989,0.2660154998302459,0.2868155241012573
Q9VKF0_Q9VR38,0.0022053,0.012954,0.015921,0.34742215275764465,0.0290390104055404,0.2760554254055023
P02828_Q7K738,0.0021824,0.013174,0.015911,0.08608152717351913,0.0006567479576915,0.0026710908859968
Q7JZK1_Q9V4E0,0.0022284,0.012933,0.015899,0.19902531802654266,0.0003676195046864,0.3009045720100403
Q9U1K1_P20240,0.59242,0.013047,0.016004,0.2655504643917084,0.0011746096424758,0.0005500341649167
Q9V8I2_A1ZAW9,0.0022237,0.012946,0.015877,0.021619796752929688,0.0004924160311929,0.0007894840673543
Q9VMN9_Q9VM64,0.011916,0.68046,0.08887,0.03998935967683792,0.0039246240630745,0.9759930968284608
Q95TY2_Q9VAF3,0.0022603,0.012933,0.01814,0.3846343755722046,0.0088024633005261,0.0094132479280233
A1ZAS3_P48554,0.0024978,0.01454,0.038208,0.47523435950279236,0.0004430315166246,0.0006029675714671
B6VQA1_Q00805,0.0022151,0.012987,0.015926,0.0019220170797780156,0.0007342838216573,0.0030751768499612
Q9VCV3_M9PBY4,0.0022254,0.013016,0.015888,0.36443179845809937,0.0020427764393389,0.0001625533914193
P02283_P84040,0.79994,0.82014,0.75689,0.06393898278474808,0.9985154271125792,0.8949660658836365
Q9W380_P08510,0.0023849,0.012946,0.015996,0.2631434500217438,0.000296925951261,0.0001180358522105
Q9VS55_O16867,0.064548,0.013032,0.016263,0.07311167567968369,0.0051317638717591,0.0161925144493579
P50882_P55841,0.0023979,0.013025,0.016589,0.0398796871304512,0.0030185906216502,0.0397682040929794
Q9VXP1_Q9VHG6,0.002304,0.013081,0.015945,0.04148952290415764,0.000539785658475,0.0053054541349411
Q9V452_Q9VJY9,0.0021816,0.01297,0.015936,0.06004888191819191,0.0676482170820236,0.0097358468919992
Q9VN50_Q9VD72,0.0021911,0.012921,0.015884,0.11146344989538193,0.0004829926765523,0.1297807097434997
A1Z9X0_P18489,0.0022385,0.012965,0.016561,0.2764701843261719,0.000955652212724,0.0012978262966498
O01382_Q8IPC3,0.0021789,0.012947,0.016053,0.07906866073608398,0.003705179085955,0.0060694799758493
Q9VF82_Q9VQK1,0.0021811,0.012919,0.01588,0.18204371631145477,0.0018457948463037,0.0049440432339906
P23758_Q9VYX7,0.0021902,0.013027,0.015885,0.018332891166210175,0.0002494450309313,0.0001665739691816
Q9VU85_Q9VHV8,0.21224,0.013016,0.019271,0.2967562675476074,0.0841064155101776,0.9672769904136658
Q7KS77_Q24454,0.0022755,0.012932,0.015904,0.5303460955619812,0.0029112049378454,0.000656064832583
Q9I7L4_P06754,0.0021953,0.013,0.015879,0.09465531259775162,0.0040011312812566,0.0060699973255395
Q9V3L8_P49735,0.0032166,0.013299,0.015925,0.26793530583381653,0.0003154540318064,0.000370917172404
Q9VZ01_Q05652,0.0022154,0.012972,0.016655,0.5221814513206482,0.0080709001049399,0.0008008787990547
Q8SYU5_Q9VGV7,0.0021878,0.012921,0.015902,0.3494531810283661,0.0014692672993987,0.0021298401989042
P0CG69_P48588,0.0024565,0.013332,0.018366,0.22837086021900177,0.0020303491037338,0.0018812633352354
Q9VQR2_Q01645,0.0022054,0.012935,0.015895,0.12694795429706573,0.0003546928928699,0.000417023897171
Q9VIT3_Q86B79,0.3291,0.013035,0.015967,0.008436566218733788,0.0169976707547903,0.0195282753556966
Q9VMV7_Q9VVI3,0.002205,0.01297,0.016144,0.07124939560890198,0.0002764073724392,0.0008174660615622
A1ZBT5_Q9V9Y9,0.0045762,0.013041,0.015948,0.1623069941997528,0.0031144930981099,0.0063021006062626
Q9VCY3_Q9VTL1,0.0021751,0.013071,0.029766,0.2291911244392395,0.9988407492637634,0.9470617771148682
Q9W2V7_Q9VMV7,0.0021813,0.012956,0.015963,0.004374454263597727,0.0046081240288913,0.0172148011624813
Q8T0K1_P40793,0.0023009,0.014191,0.01965,0.2824479341506958,0.0028709468897432,0.0024207779206335
Q9VAT0_Q05825,0.0021757,0.021873,0.015924,0.37129923701286316,0.0002853772602975,0.0013822074979543
Q9VZ01_Q9VMV7,0.0021938,0.013085,0.015882,0.05153068155050278,0.0021642046049237,0.7994700074195862
Q9VPY0_Q8SYU5,0.0022269,0.012939,0.015995,0.34748178720474243,0.0058519854210317,0.040575336664915
Q8IMM9_Q9VZS5,0.0022107,0.012945,0.016257,0.08417690545320511,0.0006306676659733,0.0004029732372146
Q9VEF0_P11346,0.0054473,0.012978,0.016468,0.08975287526845932,0.0010131240123882,0.0310942512005567
P46824_Q9VHE3,0.92045,0.78028,0.01821,0.1952449530363083,0.9829453825950624,0.0521400906145572
Q9W483_Q9VZF5,0.0021918,0.013179,0.024521,0.07039237022399902,0.0050167138688266,0.0091193439438939
Q26263_Q9V8I2,0.002183,0.012966,0.015935,0.11463477462530136,0.0004011671408079,0.0150993596762418
Q7JXV9_P48555,0.0022486,0.013037,0.017241,0.0864562839269638,0.0002438886440359,0.0013338297139853
Q9VYW6_Q9VEX5,0.0022131,0.012969,0.01599,0.006038402672857046,0.0027774928603321,0.0003878715797327
Q9VL21_Q9V4E0,0.0022162,0.012955,0.015961,0.3870009481906891,0.0002482977870386,0.000447521393653
Q24560_Q8SYC1,0.0021764,0.012977,0.015945,0.06870865076780319,0.010737020522356,0.0011657743016257
Q45VV3_Q24324,0.0079283,0.012984,0.017526,0.5041224956512451,0.0231392588466405,0.9658586382865906
Q9W4R3_Q7JWD6,0.0021848,0.012953,0.015916,0.235478475689888,0.0004650627379305,0.000417036586441
P49847_E1JIM1,0.20276,0.013154,0.016054,0.06980656832456589,0.0079839490354061,0.482630044221878
Q9VMR2_Q9VCU6,0.0037628,0.012956,0.01602,0.038153987377882004,0.99853253364563,0.0056799333542585
P50882_M9PGR0,0.0021741,0.012944,0.015904,0.07115688920021057,0.0002982267469633,0.0020453131292015
Q9VXP1_Q9VT57,0.0034614,0.013274,0.016799,0.16379085183143616,0.0006777459057047,0.0893754214048385
Q24572_P91641,0.0021835,0.012974,0.015955,0.13500691950321198,0.0010244050063192,0.0219851545989513
A8JR10_Q9W115,0.0028415,0.012971,0.015942,0.2650645077228546,0.0412302240729332,0.0598454065620899
Q24570_Q9VKW3,0.0021946,0.012961,0.01599,0.16536512970924377,0.0002617679419927,0.0012539110612124
Q9VMX3_P13008,0.0024142,0.012928,0.015992,0.10298977792263031,0.9989914298057556,0.9583873152732848
Q9W483_O77237,0.0021864,0.012917,0.016042,0.5151843428611755,0.0024651743005961,0.0196492746472358
C7DZL9_Q9W402,0.034874,0.012999,0.017357,0.3431747257709503,0.0005118206026963,0.8938304781913757
P49735_Q9VIE6,0.35251,0.012953,0.02595,0.5344821810722351,0.0119080860167741,0.8278475403785706
Q8IML3_Q9VXX8,0.0022142,0.012932,0.015912,0.5157333016395569,0.0006900211446918,0.000769987120293
Q24210_O77430,0.0021742,0.012938,0.015911,0.030911458656191826,0.0013034119037911,0.0307419374585151
Q7YU24_Q7KRI2,0.0021817,0.012947,0.015949,0.06634333729743958,0.0033920586574822,0.0069632087834179
Q24475_Q9VPD2,0.0021828,0.01297,0.015902,0.5279965996742249,0.0004987951833754,0.0012441789731383
Q24087_Q7KMG7,0.0021724,0.012936,0.015929,0.004434577655047178,0.997885525226593,0.9720991253852844
Q9VCG6_Q8IQ53,0.0021769,0.013012,0.015891,0.02134733460843563,0.0023763584904372,0.6960336565971375
Q9VVI3_X2JEH3,0.18187,0.012964,0.01912,0.3359445035457611,0.0028268976602703,0.6766126751899719
Q9VP57_Q59DZ4,0.0021873,0.012965,0.015907,0.07347259670495987,0.0083052655681967,0.0029432212468236
Q9VUR3_O77260,0.0021883,0.012931,0.015954,0.05870448425412178,0.0034333299845457,0.0251005906611681
Q9VWE8_A8JUS8,0.0021876,0.013127,0.016095,0.07560095191001892,0.0226304400712251,0.0123565569519996
Q9XZ68_Q9VBY2,0.0021757,0.01297,0.01589,0.16148288547992706,0.0002729083935264,0.0006496452842839
P18933_Q9VV74,0.0023391,0.012925,0.015884,0.1314857304096222,0.0002260853216284,0.0012029838981106
Q9W3Q0_P48588,0.0028659,0.013049,0.018263,0.5171529650688171,0.0002367347624385,0.001355237676762
Q94545_Q9W2K0,0.0021862,0.012932,0.01594,0.3343132436275482,0.821021556854248,0.0031746015883982
Q9VLB2_P41094,0.0021689,0.012953,0.015943,0.007284383289515972,0.0005244663916528,0.0010096571641042
Q9W237_Q24168,0.0021835,0.012932,0.015903,0.10235383361577988,0.0061270371079444,0.0215470790863037
P41042_Q9XZT6,0.002254,0.012934,0.015901,0.023802543058991432,0.0002530306519474,0.0004934991593472
Q9W125_Q9W380,0.002359,0.012941,0.01591,0.35094040632247925,0.0115145845338702,0.8962158560752869
Q9VSG1_Q9VF77,0.0021932,0.012925,0.015933,0.19459815323352814,0.0002703489444684,0.013480762951076
A1ZAC4_Q8T4F2,0.0021864,0.012938,0.01593,0.012220335192978382,0.0013147684512659,0.0011847498826682
E1JHS8_Q9W380,0.0022085,0.012938,0.015883,0.21498413383960724,0.0005733763682655,0.0001244874292751
Q27368_A1Z933,0.0021694,0.012919,0.015874,0.3274276554584503,0.9919881820678712,0.0007358333095908
P42287_Q9VXX8,0.0022236,0.012943,0.015865,0.1687098741531372,0.0002977460680995,0.0002210742241004
P91929_Q9VYW3,0.0021891,0.012944,0.015895,0.13057157397270203,0.0003439422289375,0.001518985372968
Q9VJE4_Q27272,0.0021783,0.01295,0.015887,0.1813027262687683,0.0003835187817458,0.0417322777211666
Q9VRT7_P55841,0.0021939,0.014104,0.015876,0.20075179636478424,0.0003844899474643,0.0466516427695751
Q7KUL3_Q59DZ4,0.0022115,0.012949,0.015895,0.4017001688480377,0.0012834325898438,0.0005144061869941
Q8IR14_Q9VFL4,0.3884,0.82328,0.015906,0.021516041830182076,0.0010015453444793,0.0037322503048926
E1JJE8_P19889,0.0023178,0.012982,0.015919,0.01381548959761858,0.0011156044201925,0.0014059237437322
Q95TY2_Q9VGF9,0.015776,0.013038,0.016927,0.03898755460977554,0.0157066360116004,0.0122935408726334
Q9VND8_Q9V3S6,0.0022009,0.012977,0.015912,0.00709796417504549,0.0226656924933195,0.0115762716159224
R9PY49_Q9NFZ3,0.0022085,0.012989,0.01588,0.6788161993026733,0.0308806952089071,0.0006919531733728
P13008_Q9VWI4,0.0022614,0.012934,0.2014,0.059004370123147964,0.0004280709254089,0.0004313742101658
A0A0B4KGY6_C7DZL9,0.0022288,0.012958,0.015872,0.05663197860121727,0.0005622807075269,0.000508144905325
P49735_Q9VVL6,0.0050215,0.012968,0.016655,0.039162855595350266,0.0020455673802644,0.0250753480941057
P46223_Q9VPD2,0.0021916,0.013107,0.016428,0.0250545721501112,0.0007732858648523,0.0009736286010593
Q9VAT0_M9PJE4,0.5311,0.013068,0.021054,0.12308122962713242,0.0012331394245848,0.013443580828607
Q9V9Y9_Q7KS77,0.063148,0.013205,0.016037,0.5839383006095886,0.0207075960934162,0.1630999892950058
Q960D3_Q9VEV9,0.6007,0.013032,0.016308,0.26730820536613464,0.0004421725170686,0.0012116110883653
Q9VSB6_Q24134,0.0021662,0.013029,0.015971,0.026523185893893242,0.0007808108348399,0.0025916337035596
M9PBM3_Q9V6Q2,0.0022151,0.012933,0.016053,0.09015882760286331,0.000419898162363,0.0289796497672796
Q0E8N2_P11420,0.0054588,0.013011,0.016232,0.190036341547966,0.0049481126479804,0.0848310515284538
P29555_P40427,0.18412,0.013276,0.016331,0.15916679799556732,0.998390793800354,0.0289092063903808
O46308_Q8IRI5,0.0022221,0.012968,0.016704,0.39541539549827576,0.0123724527657032,0.7184965014457703
P23023_Q9VBY2,0.0021964,0.012923,0.015924,0.09503946453332901,0.0018387937452644,0.0005511892377398
Q9VKD6_Q8IHA6,0.0022596,0.012927,0.015901,0.0755336806178093,0.0084221037104725,0.016991950571537
A1ZBP6_Q9VI00,0.0022365,0.012955,0.015962,0.0996355339884758,0.0969100072979927,0.0501682981848716
Q9VCU6_Q7K3V6,0.0021926,0.013018,0.016013,0.3162866234779358,0.0022854688577353,0.0040180734358727
Q9VAP2_P48598,0.0021908,0.01295,0.015912,0.05741403251886368,0.1680925041437149,0.0766617581248283
Q05825_Q9VSJ8,0.0021824,0.014483,0.01592,0.39833372831344604,0.0002092133508995,0.0012345467694103
Q9VF10_Q9VUI0,0.22292,0.012957,0.016357,0.14112313091754913,0.9920064806938172,0.2863620817661285
Q9VTM0_P50882,0.002197,0.01301,0.015962,0.17823585867881775,0.0005071401246823,0.003260790836066
P52486_Q9VVP8,0.002202,0.012966,0.015885,0.0016178510850295424,0.0049151140265166,0.0374614372849464
Q9VWI0_M9NF10,0.002186,0.012942,0.015917,0.16368287801742554,0.0002855740021914,0.0003180286439601
O97143_P18929,0.002273,0.013093,0.015951,0.010839997790753841,0.0008747627143748,0.0005037306109443
Q9XYN7_Q9TW27,0.0021736,0.012943,0.015897,0.03475964441895485,0.00042369752191,0.0002368009154452
P30052_P40793,0.0080199,0.01339,0.016306,0.0039811464957892895,0.000710170075763,0.0176858026534318
A0A0B4JCT9_A8JUS8,0.0021842,0.012952,0.015922,0.47801893949508667,0.0095015233382582,0.0214661341160535
P09087_Q24318,0.017713,0.01294,0.016071,0.016711024567484856,0.0025884483475238,0.4098333418369293
P26686_Q9VPK4,0.048673,0.014035,0.049668,0.07545651495456696,0.9969137907028198,0.0319244265556335
Q9U6B8_P28159,0.0021949,0.012936,0.016043,0.37489697337150574,0.0031776498071849,0.9718695878982544
Q24152_Q9VGR1,0.002166,0.012951,0.01588,0.15258464217185974,0.0012441161088645,0.0004113762406632
Q9VXZ0_Q9VL93,0.0021883,0.012945,0.015999,0.08902375400066376,0.0029708743095397,0.0008983380976133
P91641_P29555,0.0021739,0.012926,0.015892,0.34814104437828064,0.0007430936093442,0.0177444163709878
Q9V457_Q9VTZ1,0.0022708,0.012943,0.016359,0.1950937658548355,0.0021479607094079,0.0436029955744743
Q7JZC9_Q9VT31,0.043012,0.01418,0.015914,0.008285949937999249,0.0012032979866489,0.1835921108722686
Q7JYX5_P07247,0.0021792,0.01295,0.01591,0.36505934596061707,0.0021645505912601,0.0004901897045783
B7YZF0_Q9VAT0,0.0023154,0.012953,0.015987,0.63752681016922,0.0010601070243865,0.0120148304849863
Q27415_P22807,0.0021773,0.012967,0.015933,0.010559397749602795,0.0015803386922925,0.0014799506170675
Q02637_P49258,0.011753,0.01333,0.016091,0.5267534852027893,0.0017967390595003,0.0011019050143659
Q24324_Q9W481,0.0023707,0.013231,0.016153,0.10388188809156418,0.0020670511294156,0.0976867452263832
E1NZB4_Q9W3Z4,0.0022058,0.012959,0.015938,0.5912889242172241,0.0128209125250577,0.0290898885577917
P52654_P16378,0.0022466,0.012981,0.01591,0.04845431447029114,0.000300627812976,0.0195911303162574
P18491_Q7KM04,0.0023718,0.013143,0.016285,0.13130077719688416,0.0205836091190576,0.1425918191671371
Q9W0Q5_O18334,0.002206,0.013,0.015991,0.0635194182395935,0.0007541680824942,0.0051371734589338
A1ZBK7_Q9VKF0,0.0021816,0.012923,0.015905,0.05166063830256462,0.0008859310764819,0.000201267102966
Q8IN63_A1Z6E0,0.0021851,0.012967,0.015897,0.04447288066148758,0.0159217752516269,0.0044022882357239
Q95RV2_Q24475,0.002217,0.012931,0.015908,0.5289087295532227,0.0028618169017136,0.0025892462581396
Q9VP57_P51140,0.0030982,0.012945,0.016477,0.14626796543598175,0.0126343090087175,0.7835561037063599
Q9VZV5_Q7JXC4,0.0022399,0.012997,0.015957,0.027086224406957626,0.000465253018774,0.0057213236577808
Q7KTX7_D8FT20,0.0022016,0.013052,0.015951,0.41808462142944336,0.0008084128494374,0.0017889777664095
Q9VVW2_Q9W418,0.0021928,0.013945,0.016058,0.04412519931793213,0.0011587379267439,0.0019863955676555
Q9VTP4_Q9VWE8,0.0021985,0.013018,0.020399,0.023956075310707092,0.0002852240868378,0.0028732398059219
Q9VVP8_Q9W0A8,0.0021769,0.013132,0.015914,0.28316134214401245,0.0007576690404675,0.0036777311470359
Q9VWI0_Q961D1,0.0021899,0.012963,0.015907,0.2278098464012146,0.0003372090577613,0.0003328719758428
Q9W0F8_Q95RJ9,0.0021921,0.013016,0.015907,0.1675994098186493,0.0004873660800512,0.0021300713997334
P23758_Q9NHB0,0.0021822,0.012942,0.015921,0.3812160789966583,0.0003080081078223,0.0001547773863421
Q9VKK9_C7DZL4,0.0021784,0.012958,0.01589,0.24275660514831543,0.0002106784522766,0.0013064991217106
P02299_Q9VFL4,0.0021803,0.013022,0.015958,0.15897291898727417,0.0002989389759022,0.0020378702320158
P16914_P48612,0.0021772,0.012941,0.015922,0.11350896954536438,0.0066290507093071,0.0029826967511326
Q9VT76_P08510,0.0022245,0.013997,0.021117,0.061974380165338516,0.0004905210807919,0.9108218550682068
D5SHR0_Q26263,0.014639,0.012992,0.016773,0.37435275316238403,0.0022132021840661,0.9545239806175232
Q8IRY7_Q9W2R4,0.0021721,0.013053,0.015918,0.26915261149406433,0.0323781594634056,0.8764720559120178
Q9VWX1_Q7K105,0.027792,0.012933,0.016064,0.040286652743816376,0.0037164066452533,0.1895428150892257
Q9V3L7_Q9W0S8,0.0022147,0.01295,0.016005,0.24106337130069733,0.0010256656678393,0.0010697885882109
