pair,D-SCRIPT,Topsy-Turvy,TT3D,TUnA,PLM-interact,PLMDA-PPI
P03911_Q9CQH3,0.0022631,0.033649,0.016408,0.04441634193062782,0.00035270024091,0.0038488788995891
P23780_Q8CFE3,0.0021945,0.012961,0.015893,0.01766645349562168,0.0002438440133119,0.113123171031475
Q61207_P97371,0.0021915,0.012942,0.01638,0.06794838607311249,0.0011728688841685,0.0003089262463618
Q9JJR7_Q9Z1E3,0.002408,0.013152,0.017044,0.028407953679561615,0.0129451192915439,0.992003321647644
P62717_P09021,0.0022383,0.01296,0.01598,0.14706729352474213,0.0075704641640186,0.099854364991188
Q62424_Q9DAG4,0.0022321,0.012983,0.016193,0.020099667832255363,0.0049930866807699,0.0031555809546262
Q9CWE6_Q9Z2D6,0.0021799,0.012943,0.015884,0.38453105092048645,0.0016069180564954,0.0025084060616791
Q9CQH3_Q91V61,0.0040714,0.013169,0.021673,0.03341502696275711,0.7698704600334167,0.1752560883760452
O09111_Q9CQE3,0.0022145,0.012962,0.016101,0.004891336429864168,0.0007291846559382,0.008061159402132
O08686_Q9CZX0,0.0021838,0.012958,0.015925,0.0101474579423666,0.0012187381507828,0.0009904695907607
Q9DAS2_Q99JB6,0.0022587,0.012963,0.015952,0.3138078451156616,0.0602965205907821,0.0007511842995882
Q9JKD8_O54901,0.0022136,0.01304,0.02832,0.17816810309886932,0.0022029979154467,0.0155579047277569
P97461_P98083,0.0021947,0.01294,0.015901,0.04995269328355789,0.0003826986940111,0.12080118060112
Q6X6Z7_P97378,0.002856,0.013009,0.015958,0.034991305321455,0.0004192890191916,0.0011750388657674
P97371_Q80ZS3,0.0022881,0.014425,0.016082,0.1956583708524704,0.0005002002581022,0.0003866367042064
P25206_Q793I8,0.0021959,0.012934,0.01595,0.008295731619000435,0.0030370338354259,0.0005682315677404
Q9CR88_Q3UYI6,0.0022273,0.012973,0.015906,0.007382484618574381,0.0002722768695093,0.0015667927218601
Q9JJR7_A2ARP9,0.0022711,0.013069,0.015991,0.31502240896224976,0.0010611588368192,0.3500111401081085
Q9R0X0_P16675,0.0021913,0.012938,0.015935,0.028696469962596893,0.0002300689084222,0.0001896580943139
P61514_Q99MH5,0.0022459,0.012923,0.015932,0.03300035372376442,0.0003657003107946,0.0025966367684304
Q6P3B9_Q9WVB3,0.040868,0.013016,0.021263,0.08382536470890045,0.0106522245332598,0.0008311282144859
Q9CQR2_Q99MH5,0.0022054,0.012947,0.016034,0.0655977800488472,0.0005636076093651,0.0023669614456593
Q8BVZ1_Q64364,0.0022116,0.013048,0.023245,0.605538010597229,0.0043658483773469,0.0004626229638233
O70570_Q6X6Z7,0.0028773,0.012954,0.015907,0.4166169762611389,0.0032431862782686,0.0002844298142008
Q8CGN5_Q61733,0.0022804,0.01293,0.015932,0.19114485383033752,0.0010064566740766,0.000478505186038
P70217_Q60954,0.0052922,0.022567,0.016822,0.08394692838191986,0.9985505938529968,0.0038507038261741
Q14B62_Q9Z1E3,0.0022191,0.013206,0.015974,0.31271180510520935,0.0012394547229632,0.000188672740478
Q9CZQ9_Q61553,0.0021915,0.012919,0.015977,0.148667111992836,0.0005699318135157,0.0004485464305616
Q9R0X0_Q8K2G4,0.0022016,0.012923,0.01592,0.0426546186208725,0.0002832140016835,0.0015082518802955
Q9WVK0_Q8K3J1,0.0027851,0.01328,0.016208,0.15828242897987366,0.0002206625213148,0.0034542817156761
P62242_Q9WVR4,0.0021866,0.012928,0.015903,0.37483564019203186,0.0009996516164392,0.0012791722547262
Q9CQC7_P40764,0.0021908,0.012947,0.015909,0.10326983779668808,0.0006284365081228,0.0012207818217575
Q9D9I1_Q9D8B4,0.0022195,0.012989,0.015895,0.03915946185588837,0.0011683215852826,0.1206703931093216
P83882_Q8R4I7,0.0021894,0.012942,0.015874,0.17501291632652283,0.0002560906577855,0.0001870140258688
Q91VN6_O35683,0.0022144,0.012945,0.015891,0.21343253552913666,0.021794743835926,0.000377658783691
Q9CQC3_Q9D6J5,0.0022283,0.012936,0.016079,0.27753379940986633,0.0009685778641141,0.001062219380401
Q9JIK9_Q9WVB3,0.0021898,0.012951,0.015942,0.22873637080192566,0.0336958765983581,0.003731484292075
P23772_Q62108,0.24712,0.013002,0.016415,0.3244118094444275,0.0082789743319153,0.0094715841114521
Q61102_Q8BJ56,0.0021871,0.012992,0.015921,0.004277867265045643,0.0009127350640483,0.0008902276167646
Q9CQR7_P58064,0.0049685,0.013029,0.015899,0.22082801163196564,0.0002481657429598,0.0105874733999371
Q8C4G9_P14869,0.0021725,0.012998,0.015906,0.2533734142780304,0.0006299357046373,0.0009436386753804
Q9DBL9_Q9WVR4,0.0021863,0.012979,0.015939,0.005374642554670572,0.0021738538052886,0.001703310990706
Q8R2L5_P01872,0.0021765,0.012975,0.015913,0.30206841230392456,0.0003993225109297,0.0101675363257527
Q60631_Q01887,0.0021998,0.013068,0.041406,0.008228011429309845,0.0005089243059046,0.0002229018864454
P49718_P97372,0.0021948,0.012958,0.015924,0.24560876190662384,0.0005368225974962,0.0156605392694473
Q8VD72_P62245,0.002189,0.013009,0.015905,0.06280887126922607,0.0010036228923127,0.0053922007791697
Q6ZWU9_Q9DB91,0.0021946,0.012971,0.015881,0.0932186022400856,0.0023086646106094,0.0008224720950238
P22315_P52503,0.0023441,0.059904,0.62031,0.044481463730335236,0.0004210660117678,0.0032524450216442
P58059_Q61207,0.0021875,0.012916,0.015969,0.00798447709530592,0.0002246732910862,0.593084990978241
Q62264_Q9CQ20,0.0024994,0.01356,0.016119,0.03286617994308472,0.9990166425704956,0.0004511348961386
P29754_P25206,0.0022735,0.013117,0.10643,0.09602366387844086,0.0002225733478553,0.020700704306364
Q9CQC7_Q62276,0.0022103,0.012931,0.015909,0.2062416821718216,0.0010600737296044,0.0016148461727425
P62270_Q9R0X0,0.0021869,0.012934,0.01608,0.10275846719741821,0.0006884765462018,0.0098897069692611
P01872_P97372,0.0021753,0.012958,0.01589,0.0067345448769629,0.0022497216705232,0.0024849902838468
Q6P8X9_Q8BK30,0.0022229,0.012956,0.016087,0.2635440230369568,0.0012064729817211,0.0025481353513896
P22315_P41241,0.0021742,0.013028,0.016671,0.11836937069892883,0.0002584209723863,0.0002988882479257
O54788_Q9CPU2,0.0022951,0.012975,0.015923,0.027477294206619263,0.0006760064861737,0.2178668677806854
Q9DAR0_P60202,0.0022393,0.012923,0.015903,0.008173652924597263,0.0009804434375837,0.0006489250226877
Q62264_Q60787,0.0021805,0.012924,0.0159,0.05737144127488136,0.0003488476213533,0.0058626225218176
P49817_Q60954,0.002191,0.012921,0.015919,0.5833779573440552,0.0038648203480988,0.4719695746898651
O54786_P15105,0.0021735,0.012932,0.015908,0.1566186100244522,0.0004535697225946,0.0196021050214767
P61255_O70570,0.0021819,0.012936,0.015884,0.5540456175804138,0.0002419007214484,0.0001884154771687
Q9CQI9_P52927,0.0022026,0.012948,0.015925,0.09230802953243256,0.0028979789931327,0.0003501111641526
Q3UNW5_Q9CQ54,0.0022838,0.01293,0.015886,0.013277929276227951,0.00036883217399,0.001520239864476
P23812_P22315,0.0021825,0.015719,0.020747,0.05989872291684151,0.0004019758489448,0.0169169437140226
Q9CPU2_Q9D6J5,0.0033124,0.03933,0.67777,0.016314610838890076,0.9988653659820556,0.0069070910103619
Q9ERS2_Q8C669,0.0021905,0.012921,0.01594,0.11519600450992584,0.0002488357422407,0.0478529594838619
Q922G7_Q9DAS2,0.0022204,0.012917,0.015894,0.08398230373859406,0.0132216587662696,0.0076386779546737
P58064_Q80ZV0,0.0021955,0.012937,0.015933,0.1438981145620346,0.003237887751311,0.0033523216843605
P00397_P62245,0.0022348,0.012974,0.015896,0.0015737630892544985,0.000268366158707,0.0008889197488315
P17433_P23611,0.0043752,0.012982,0.01618,0.16160491108894348,0.0740837827324867,0.0181100331246852
P35922_Q9Z307,0.0021911,0.012954,0.015939,0.03473091870546341,0.0011859625810757,0.6334928870201111
O09111_P58252,0.0022123,0.012964,0.016043,0.23989631235599518,0.0004243569856043,0.0029180366545915
Q3V0Q6_Q9Z307,0.023838,0.012967,0.016342,0.018234940245747566,0.0011008437722921,0.0202691201120615
P23780_Q61539,0.0021748,0.013007,0.016019,0.10591436177492142,0.0004027095856145,0.0173398945480585
P62830_Q9CPX7,0.0025745,0.013052,0.016104,0.0646774098277092,0.0008223400800488,0.0092871570959687
Q9CZM2_Q8JZM6,0.0022012,0.012936,0.015884,0.05553867295384407,0.0003293083573225,0.0012439364800229
Q8BX10_Q9CQ54,0.0022799,0.012965,0.015953,0.06877923011779785,0.0026879613287746,0.1487973779439926
P97461_P97378,0.0022114,0.012934,0.015906,0.0026702743489295244,0.0003810891648754,0.1639066338539123
P52927_Q8BX10,0.0021809,0.012976,0.016,0.6100956797599792,0.0004438820760697,0.00918207783252
P03903_D3Z338,0.011735,0.013041,0.015891,0.17127782106399536,0.0007120920345187,0.0002636027347762
P70372_Q61733,0.0022412,0.012955,0.015969,0.1016489788889885,0.0021159832831472,0.0005796114564873
P41105_Q9D7N3,0.0024615,0.013011,0.016062,0.013635963201522827,0.9980517625808716,0.0022724235896021
P29754_P0DN34,0.0022158,0.013081,0.016928,0.028770867735147476,0.0003954106359742,0.0007717501721344
Q9D0B8_Q01114,0.0022052,0.012938,0.015876,0.0026579934637993574,0.0004148998996242,0.0022809705697
Q3V0Q6_P10085,0.010375,0.013116,0.018192,0.07537110149860382,0.0032649761997163,0.0003376006789039
Q924H2_G5E8A8,0.0051905,0.013174,0.015953,0.1905653476715088,0.0011566150933504,0.0004831172118429
Q9D3X8_Q3V0Q6,0.0022074,0.012977,0.016225,0.05934149771928787,0.0014454982010647,0.0002311522257514
O88188_Q811D0,0.0021923,0.012969,0.015993,0.019144441932439804,0.0011390836443752,0.0017465275013819
Q6P8X9_P58064,0.0021902,0.012962,0.01593,0.025987081229686737,0.0005057811504229,0.0057417144998908
Q9CQY9_Q9D1R9,0.0022497,0.013072,0.016009,0.0051932246424257755,0.0082937590777874,0.0022337797563523
Q61553_Q01887,0.0021852,0.01296,0.016263,0.12998422980308533,0.0005453592748381,0.4913370907306671
P62702_Q6SP97,0.0022532,0.012927,0.016,0.19143204391002655,0.000659579061903,0.0052623921073973
Q80X85_Q9D7N3,0.0025878,0.03603,0.8733,0.0038470583967864513,0.998238205909729,0.0013130239676684
Q99N84_P70372,0.0022121,0.01297,0.015938,0.5703892707824707,0.0004865651135332,0.0030566379427909
P51410_Q9CQY9,0.0024188,0.012989,0.015893,0.040860485285520554,0.0003726673603523,0.0119789130985736
Q14B62_O54786,0.0022114,0.01295,0.015933,0.03798358887434006,0.0006893608951941,0.1349634379148483
P62830_P97372,0.0022026,0.012967,0.015902,0.059443920850753784,0.0002947268949355,0.0004870244592893
Q9CQD0_Q9JJR7,0.008361,0.012974,0.015968,0.1466856598854065,0.0007859249599277,0.0158156156539917
O89100_Q9DCT2,0.0021917,0.012973,0.016025,0.19213467836380005,0.0014792081201449,0.0050551630556583
Q8BTU1_Q8BJZ4,0.0022093,0.014847,0.025396,0.03831776976585388,0.000307621929096,0.7928310036659241
Q62232_P29352,0.0022424,0.01305,0.016284,0.20606757700443268,0.0051015531644225,0.012575970031321
O88621_P01872,0.0021867,0.013132,0.016112,0.031111495569348335,0.0046574329026043,0.0001928334822878
P59114_P01580,0.0021689,0.012922,0.015889,0.07410328090190887,0.0029534846544265,0.0005304993828758
Q2MH31_Q6ZWV7,0.0022021,0.012913,0.015916,0.19637542963027954,0.0003077850269619,0.0039455755613744
Q9CSN1_P22315,0.0021836,0.012967,0.016107,0.15425647795200348,0.0010835877619683,0.0101990327239036
Q6PHZ2_Q8VIG3,0.0021828,0.013007,0.018396,0.5494105815887451,0.001091634039767,0.0007972152088768
P59114_P97351,0.0021929,0.012926,0.015989,0.030431436374783516,0.0011223470792174,0.3312482535839081
Q8K3J1_P97372,0.0022391,0.01295,0.016422,0.05028141662478447,0.000323009386193,0.3655296266078949
Q9DCJ5_P25444,0.0022131,0.012939,0.015922,0.013365481048822403,0.0005242824554443,0.8533344864845276
Q9DCA2_P11911,0.0022195,0.045693,0.01925,0.2513730823993683,0.0002617367426864,0.0005195615813136
Q9DCL4_P97767,0.002208,0.013005,0.016158,0.11714066565036774,0.0007554149487987,0.0011084788711741
P42669_Q9D495,0.0022123,0.013063,0.015916,0.11021673679351807,0.0851936638355255,0.6248408555984497
Q9CQI9_Q9D131,0.0022238,0.012927,0.015946,0.05053666606545448,0.0006817322573624,0.0012037713313475
Q9DBG3_O70570,0.0022109,0.013282,0.015991,0.13605712354183197,0.000341452716384,0.0017877229256555
Q9CQ20_P10085,0.0027529,0.01297,0.016166,0.10070117563009262,0.0015674126334488,0.0007742953021079
P15806_Q6SP97,0.0022423,0.012969,0.01592,0.37461918592453003,0.0012700803345069,0.8242321610450745
P09405_Q9CQ39,0.0021734,0.01308,0.015899,0.014637317508459091,0.0024082451127469,0.0006372914649546
P01878_O89100,0.0021901,0.012965,0.015989,0.3630143404006958,0.0128282345831394,0.9663851857185364
Q9D1J1_P63323,0.0021703,0.01294,0.015889,0.1451599895954132,0.0018081538146361,0.0002532483194954
P47963_Q9JIK9,0.0022164,0.012919,0.016096,0.2238803505897522,0.0426014624536037,0.4977596402168274
Q61539_P62242,0.0021783,0.012947,0.015896,0.10084794461727142,0.0004912088625133,0.2443063408136367
P49718_P42669,0.002188,0.012943,0.016002,0.3575754165649414,0.0006308681913651,0.0012384015135467
P52946_Q8BJ56,0.0022067,0.013719,0.015967,0.11580142378807068,0.0034124483354389,0.0005136954714544
Q9D6J6_Q8VIG3,0.0021936,0.012958,0.015973,0.21137399971485138,0.000286000984488,0.0007964722462929
P50580_P84099,0.0022258,0.012945,0.015921,0.22687357664108276,0.0004314089892432,0.0003217587945982
Q8BGW0_P14869,0.0021849,0.012989,0.015943,0.015375148504972458,0.0072843036614358,0.0017502983100712
P53566_Q99ME6,0.0022211,0.012973,0.015995,0.2474796622991562,0.0003617864276748,0.2093056738376617
Q9CWF6_P61255,0.0022052,0.012918,0.015923,0.2699759304523468,0.0004894162993878,0.0005056336522102
Q9D1R9_Q8K3I6,0.0021923,0.012936,0.015888,0.005295817740261555,0.0002409162843832,0.4158767461776733
P29352_Q6X6Z7,0.54168,0.012985,0.016143,0.13798433542251587,0.0029660689178854,0.187819018959999
P11798_P63325,0.0021927,0.012969,0.016083,0.01129855215549469,0.0003517260192893,0.0488179177045822
O09111_P03921,0.0022777,0.015026,0.020417,0.1184777021408081,0.0004080441140104,0.0010292787337675
P23611_O35182,0.0022479,0.012979,0.017308,0.03052496165037155,0.8424828052520752,0.0002869216259568
Q8BX10_Q8C669,0.0021999,0.012923,0.015925,0.023722492158412933,0.0003576907911337,0.0003556813171599
O35182_O88621,0.017599,0.013146,0.020968,0.006200381089001894,0.8166261911392212,0.0021497868001461
Q8VCB2_P54818,0.0021717,0.013034,0.016402,0.2087041586637497,0.0011244114721193,0.0039147660136222
Q9CQ75_Q9CQ18,0.0021958,0.013006,0.016282,0.06870980560779572,0.0014661338645964,0.0003124721988569
Q62232_P09021,0.0058913,0.013047,0.016373,0.034657545387744904,0.9987514019012452,0.0762978866696357
Q8BK30_O89100,0.0022111,0.012994,0.016361,0.007970847189426422,0.0004042379150632,0.0011471377220004
P01872_Q9D495,0.0022012,0.012955,0.016018,0.009628481231629848,0.0034582447260618,0.0002553311933297
Q02067_Q99MH5,0.0021855,0.013008,0.015892,0.036147039383649826,0.0004358139412943,0.0018542786128818
P51945_P03903,0.0024124,0.012926,0.015867,0.35155007243156433,0.0002073084760922,0.0007855129078961
Q61039_Q9CQ91,0.00227,0.012957,0.015892,0.10280352085828781,0.0002733664296101,0.0035868815612047
Q9D2R8_Q3TBT3,0.0021929,0.012913,0.015881,0.24315786361694336,0.0074251634068787,0.009755372069776
Q9D1J1_P62281,0.0021978,0.012929,0.015899,0.027035502716898918,0.0003160124178975,0.2739101052284241
Q3V3N7_Q60825,0.0024065,0.012985,0.016057,0.005774212535470724,0.000518588873092,0.0018200860358774
O70570_Q9DCL4,0.0021948,0.013051,0.015904,0.08562173694372177,0.0054760011844336,0.0198893621563911
P62892_Q9D1R9,0.0023885,0.012976,0.016083,0.21455517411231995,0.0011507826857268,0.0105009106919169
Q3UNW5_Q9D823,0.0021921,0.012913,0.015918,0.04447970911860466,0.0005219384329393,0.0046126930974423
P62751_O35449,0.0021913,0.013055,0.015889,0.051144689321517944,0.0004497362242545,0.0007764838519506
P62754_A6H6Q4,0.0021904,0.012914,0.0159,0.278268039226532,0.002219098387286,0.0025379948783665
P03893_P03899,0.066985,0.19248,0.28653,0.030277423560619354,0.9988707900047302,0.0210124421864748
P43431_Q9D9D9,0.0022694,0.012998,0.015911,0.0732153058052063,0.0005634360131807,0.0281364098191261
Q9DCA2_P09632,0.0022034,0.013206,0.015973,0.2586694359779358,0.0009283101535402,0.0142389144748449
Q9D495_Q9R111,0.0021679,0.012973,0.015928,0.11036461591720581,0.0008087480673566,0.0002780996146611
Q9DAR0_P62852,0.0021886,0.01296,0.023996,0.002756847534328699,0.006878993473947,0.0002811545564327
Q9WVE0_D3Z338,0.0022258,0.012943,0.015912,0.18769817054271698,0.0004054336459375,0.026830980554223
P62889_Q9D3X8,0.0021849,0.012944,0.015906,0.35621705651283264,0.0007439764449372,0.0040392843075096
Q9CQT6_Q80WG5,0.0022081,0.012977,0.016028,0.024910544976592064,0.0002874577476177,0.0007458782056346
Q8C180_P49817,0.0021798,0.012914,0.015893,0.061389945447444916,0.0062654064968228,0.0002186830242862
A0A2R8VHF7_P35980,0.002201,0.012909,0.01587,0.07984725385904312,0.0003991406119894,0.0050607160665094
P25206_O70394,0.0023315,0.013009,0.015964,0.30406653881073,0.0005260283942334,0.2452795803546905
Q8R2L5_P68040,0.0022199,0.013144,0.015921,0.043712932616472244,0.0002761792275123,0.0006985401851125
Q9QYY0_P16675,0.0021812,0.013234,0.016138,0.34748703241348267,0.0050079743377864,0.0040250578895211
A6H6Q4_Q149S1,0.0022087,0.012922,0.015939,0.006107725668698549,0.0023299483582377,0.000310144125251
P23819_Q91VD9,0.0024956,0.013069,0.030555,0.02230965346097946,0.0003369481419213,0.0006467195926234
P51450_Q8VCS6,0.0022603,0.013,0.016647,0.028000660240650177,0.0021958672441542,0.0040526362136006
Q61327_O54786,0.0021872,0.012954,0.015902,0.07466249167919159,0.0004579176893457,0.0051313838921487
Q9D7W5_P15307,0.0023141,0.013003,0.01591,0.03603830188512802,0.0007694315281696,0.0005227831425145
Q149S1_P16330,0.0021912,0.012937,0.015919,0.43214139342308044,0.0031005721539258,0.0003334338543936
Q91XM9_Q8BJZ4,0.002184,0.01303,0.016175,0.12728527188301086,0.0009973177220672,0.0114820431917905
P23780_Q62264,0.0021865,0.012923,0.015958,0.03608961030840874,0.0006728441803716,0.027296544983983
